2025-04-21 16:18:07,061 - root - INFO - Epoch 183 - Loss: 0.7167083024978638, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,063 - root - INFO - Epoch 184 - Loss: 0.710733950138092, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,065 - root - INFO - Epoch 185 - Loss: 0.7048361301422119, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,067 - root - INFO - Epoch 186 - Loss: 0.6990135312080383, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,068 - root - INFO - Epoch 187 - Loss: 0.6932646036148071, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,070 - root - INFO - Epoch 188 - Loss: 0.6875886917114258, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,072 - root - INFO - Epoch 189 - Loss: 0.6819841861724854, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,074 - root - INFO - Epoch 190 - Loss: 0.6764500141143799, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,075 - root - INFO - Epoch 191 - Loss: 0.6709851026535034, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,077 - root - INFO - Epoch 192 - Loss: 0.6655883193016052, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,079 - root - INFO - Epoch 193 - Loss: 0.6602584719657898, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,081 - root - INFO - Epoch 194 - Loss: 0.6549946069717407, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,082 - root - INFO - Epoch 195 - Loss: 0.6497954726219177, Accuracy: {'xaa': 1.0, 'final': 1.0}
2025-04-21 16:18:07,084 - root - INFO - Epoch 196 - Loss: 0.6446603536605835, Accuracy: {'xaa': 1.0, 'final': 1.0}
